date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:34:42	2606/2606	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Apr%202020%2007:34:43%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Foutdoor-grill-cleaning-tips%2F&format=xml	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embedb72e	(from https://clany.vamtam.com/outdoor-grill-cleaning-tips/)
09:34:43	19548/19548	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e4b9830-4c5c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/301-layout.js?ver=7e5340fcccc31b8a937093cef79fa089	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/301-layoutf4ba.js	(from https://clany.vamtam.com/outdoor-grill-cleaning-tips/)
09:34:43	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202020%2007:34:44%20GMT	https://clany.vamtam.com/outdoor-grill-cleaning-tips/?share=facebook	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/outdoor-grill-cleaning-tips/index5a58.html	(from https://clany.vamtam.com/outdoor-grill-cleaning-tips/)
09:34:43	138806/138806	---M--	200	added ('OK')	image/jpeg	etag:%225b3b59b6-21e36%22	https://clany.vamtam.com/wp-content/uploads/2014/03/photo-6.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2014/03/photo-6.jpg	(from https://clany.vamtam.com/blog/page/2/)
09:34:43	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202020%2007:34:45%20GMT	https://clany.vamtam.com/outdoor-grill-cleaning-tips/?share=twitter	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/outdoor-grill-cleaning-tips/index9a7b.html	(from https://clany.vamtam.com/outdoor-grill-cleaning-tips/)
09:34:44	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202020%2007:34:45%20GMT	https://clany.vamtam.com/outdoor-grill-cleaning-tips/?share=pinterest	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/outdoor-grill-cleaning-tips/indexd2b8.html	(from https://clany.vamtam.com/outdoor-grill-cleaning-tips/)
09:34:44	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202020%2007:34:45%20GMT	https://clany.vamtam.com/outdoor-grill-cleaning-tips/?share=tumblr	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/outdoor-grill-cleaning-tips/indexcce0.html	(from https://clany.vamtam.com/outdoor-grill-cleaning-tips/)
09:34:45	19336/19336	---M--	200	added ('OK')	image/jpeg	etag:%225b3b59b9-4b88%22	https://clany.vamtam.com/wp-content/uploads/2014/03/photo-6-420x323.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2014/03/photo-6-420x323.jpg	(from https://clany.vamtam.com/blog/page/2/)
09:34:45	272093/272093	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2007:34:46%20GMT	https://clany.vamtam.com/remove-ink-from-a-carpet/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/remove-ink-from-a-carpet/index.html	(from https://clany.vamtam.com/blog/page/2/)
09:34:45	68178/68178	---M--	200	added ('OK')	image/jpeg	etag:%225b3b59b7-10a52%22	https://clany.vamtam.com/wp-content/uploads/2014/03/photo-6-1224x753.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2014/03/photo-6-1224x753.jpg	(from https://clany.vamtam.com/blog/page/2/)
09:34:46	39073/39073	---M--	200	added ('OK')	image/jpeg	etag:%225b3cdc53-98a1%22	https://clany.vamtam.com/wp-content/uploads/2014/03/photo-14-420x323.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2014/03/photo-14-420x323.jpg	(from https://clany.vamtam.com/blog/page/2/)
09:34:47	586/586	---M--	200	added ('OK')	image/png	etag:%225e454e82-24a%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/tribe-tooltips.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/tribe-tooltips.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:47	271773/271773	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2007:34:48%20GMT	https://clany.vamtam.com/health-code-violations/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/health-code-violations/index.html	(from https://clany.vamtam.com/blog/page/2/)
09:34:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:34:48%20GMT	https://clany.vamtam.com/blog/page/1/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/blog/page/1/index.html	(from https://clany.vamtam.com/blog/page/2/)
09:34:47	123/123	---M--	200	added ('OK')	image/png	etag:%225e454e82-7b%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-month.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-month.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:47	92/92	---M--	200	added ('OK')	image/png	etag:%225e454e82-5c%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-list.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-list.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:48	127/127	---M--	200	added ('OK')	image/png	etag:%225e454e82-7f%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-week.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-week.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:48	217/217	---M--	200	added ('OK')	image/png	etag:%225e454e82-d9%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-day.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-day.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:49	167/167	---M--	200	added ('OK')	image/png	etag:%225e454e82-a7%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-photo.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-photo.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:50	237/237	---M--	200	added ('OK')	image/png	etag:%225e454e82-ed%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-map.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-map.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:50	1237/1237	---M--	200	added ('OK')	image/png	etag:%225e454e82-4d5%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/tribe-tooltips@2x.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/tribe-tooltips@2x.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:51	569/569	---M--	200	added ('OK')	image/png	etag:%225e454e82-239%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-search@2x.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-search@2x.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:51	984/984	---M--	200	added ('OK')	image/png	etag:%225e454e82-3d8%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-gear@2x.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-gear@2x.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:52	845/845	---M--	200	added ('OK')	image/png	etag:%225e454e82-34d%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/common/vendor/tribe-select2/select2x2.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/common/vendor/tribe-select2/select2x2.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:53	136/136	---M--	200	added ('OK')	image/png	etag:%225e454e82-88%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-month@2x.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-month@2x.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:54	101/101	---M--	200	added ('OK')	image/png	etag:%225e454e82-65%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-list@2x.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-list@2x.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:54	142/142	---M--	200	added ('OK')	image/png	etag:%225e454e82-8e%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-week@2x.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-week@2x.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:55	379/379	---M--	200	added ('OK')	image/png	etag:%225e454e82-17b%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-day@2x.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-day@2x.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:57	256/256	---M--	200	added ('OK')	image/png	etag:%225e454e82-100%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-photo@2x.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-photo@2x.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:57	428/428	---M--	200	added ('OK')	image/png	etag:%225e454e82-1ac%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-map@2x.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/events-bar/icon-map@2x.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=5.0.1)
09:34:58	178/178	---M--	200	added ('OK')	image/png	etag:%225e454e82-b2%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:34:59	101/101	---M--	200	added ('OK')	image/png	etag:%225e454e82-65%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:34:59	110/110	---M--	200	added ('OK')	image/png	etag:%225e454e82-6e%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:35:00	111/111	---M--	200	added ('OK')	image/png	etag:%225e454e82-6f%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_glass_75_dadada_1x400.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:35:00	105/105	---M--	200	added ('OK')	image/png	etag:%225e454e82-69%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:35:00	120/120	---M--	200	added ('OK')	image/png	etag:%225e454e82-78%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:35:01	119/119	---M--	200	added ('OK')	image/png	etag:%225e454e82-77%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:35:01	4369/4369	---M--	200	added ('OK')	image/png	etag:%225e454e82-1111%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-icons_222222_256x240.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:35:02	4369/4369	---M--	200	added ('OK')	image/png	etag:%225e454e82-1111%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-icons_888888_256x240.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:35:03	4369/4369	---M--	200	added ('OK')	image/png	etag:%225e454e82-1111%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-icons_454545_256x240.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:35:04	4369/4369	---M--	200	added ('OK')	image/png	etag:%225e454e82-1111%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-icons_2e83ff_256x240.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:35:04	4369/4369	---M--	200	added ('OK')	image/png	etag:%225e454e82-1111%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-icons_cd0a0a_256x240.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:35:05	180/180	---M--	200	added ('OK')	image/png	etag:%225e454e82-b4%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=5.0.1)
09:35:05	329/329	---M--	200	added ('OK')	image/png	etag:%225e454e82-149%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/tribe-theme/tribe-theme-tooltips.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/tribe-theme/tribe-theme-tooltips.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-theme.min.css?ver=5.0.1)
09:35:05	568/568	---M--	200	added ('OK')	image/png	etag:%225e454e82-238%22	https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/tribe-theme/tribe-theme-tooltips@2x.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/images/tribe-theme/tribe-theme-tooltips@2x.png	(from https://clany.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-theme.min.css?ver=5.0.1)
09:35:06	44868/44868	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d724019-af44%22	https://clany.vamtam.com/wp-includes/fonts/dashicons.eot?50db0456fde2a241f005968eede3f987	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-includes/fonts/dashicons2ce6.eot	(from https://clany.vamtam.com/wp-includes/css/dashicons.min.css?ver=5.3.2)
09:35:06	44696/44696	---MCZ	200	added ('OK')	application/x-ttf	etag:W/%225d724019-ae98%22	https://clany.vamtam.com/wp-includes/fonts/dashicons.ttf?50db0456fde2a241f005968eede3f987	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-includes/fonts/dashicons2ce6.ttf	(from https://clany.vamtam.com/wp-includes/css/dashicons.min.css?ver=5.3.2)
09:35:07	1170/1170	---M--	200	added ('OK')	image/png	etag:%225e454e7b-492%22	https://clany.vamtam.com/wp-content/plugins/event-tickets/src/resources/images/select.png	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/event-tickets/src/resources/images/select.png	(from https://clany.vamtam.com/wp-content/plugins/event-tickets/src/resources/css/tickets.min.css?ver=4.11.3.1)
09:35:08	93986/93986	---M--	200	added ('OK')	image/jpeg	etag:%225b43b5c7-16f22%22	https://clany.vamtam.com/wp-content/uploads/2010/04/photo-16-840x517.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2010/04/photo-16-840x517.jpg	(from https://clany.vamtam.com/events/list/?tribe_event_display=past&tribe_paged=1)
09:35:13	274938/274938	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2007:35:10%20GMT	https://clany.vamtam.com/events/list/?tribe_event_display=past	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/events/list/indexc64d.html	(from https://clany.vamtam.com/events/list/?tribe_event_display=past&tribe_paged=1)
09:35:13	280275/280275	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2007:35:11%20GMT	https://clany.vamtam.com/classes/top-10-move-in-tips/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/classes/top-10-move-in-tips/index.html	(from https://clany.vamtam.com/events/list/?tribe_event_display=past&tribe_paged=1)
09:35:13	111688/111688	---M--	200	added ('OK')	image/jpeg	etag:%225b3cd002-1b448%22	https://clany.vamtam.com/wp-content/uploads/2014/03/photo-12-840x517.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2014/03/photo-12-840x517.jpg	(from https://clany.vamtam.com/events/list/?tribe_event_display=past&tribe_paged=1)
09:35:13	279488/279488	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2007:35:10%20GMT	https://clany.vamtam.com/classes/common-home-maintenance-myths/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/classes/common-home-maintenance-myths/index.html	(from https://clany.vamtam.com/events/list/?tribe_event_display=past&tribe_paged=1)
09:35:14	21550/21550	---MCZ	200	added ('OK')	text/css	etag:W/%225e4aa824-542e%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/9273-layout.css?ver=b176002918a429dc4c3ef00da459ca70	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/9273-layout0bcc.css	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:14	872/872	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f42b938e1578a9d00d1eef89337e241e%22	https://clany.vamtam.com/classes/f-ounders-start-ny/feed/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/classes/f-ounders-start-ny/feed/index.html	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:14	1193/1193	---MCZ	200	added ('OK')	text/css	etag:W/%225e454e7b-4a9%22	https://clany.vamtam.com/wp-content/plugins/event-tickets/src/resources/css/tpp.min.css?ver=4.11.3.1	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/event-tickets/src/resources/css/tpp.min980c.css	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:15	73/73	---MCZ	404	error ('Not%20Found')	application/json	date:Mon,%2027%20Apr%202020%2007:35:17%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Fclasses%2Ff-ounders-start-ny%2F	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embede190	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:16	254213/254213	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Apr%202020%2007:35:17%20GMT	https://clany.vamtam.com/?p=9273	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/indexd4c1.html	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:16	132/132	---MCZ	404	error ('Not%20Found')	text/xml	date:Mon,%2027%20Apr%202020%2007:35:18%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Fclasses%2Ff-ounders-start-ny%2F&format=xml	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embed61c3	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:17	11958/11958	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202020%2007:35:19%20GMT	https://clany.vamtam.com/wp-json/tribe/events/v1/events/9273	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/tribe/events/v1/events/9273.json	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:19	144891/144891	---M--	200	added ('OK')	image/jpeg	etag:%225b3a9274-235fb%22	https://clany.vamtam.com/wp-content/uploads/2017/04/photo-2.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2017/04/photo-2.jpg	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:20	1868/1868	---MC-	200	added ('OK')	text/calendar	date:Mon,%2027%20Apr%202020%2007:35:22%20GMT	https://clany.vamtam.com/classes/f-ounders-start-ny/?ical=1	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/classes/f-ounders-start-ny/indexedf3.html	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:21	19548/19548	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e4aa824-4c5c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/9273-layout.js?ver=b176002918a429dc4c3ef00da459ca70	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/9273-layout0bcc.js	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:22	292898/292898	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2007:35:22%20GMT	https://clany.vamtam.com/events/category/cleaning/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/events/category/cleaning/index.html	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:22	292760/292760	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2007:35:23%20GMT	https://clany.vamtam.com/events/category/engineering/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/events/category/engineering/index.html	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:22	280278/280278	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2007:35:23%20GMT	https://clany.vamtam.com/events/category/management/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/events/category/management/index.html	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
09:35:23	1362/1362	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e454e7b-552%22	https://clany.vamtam.com/wp-content/plugins/event-tickets/src/resources/js/tpp.min.js?ver=4.11.3.1	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/event-tickets/src/resources/js/tpp.min980c.js	(from https://clany.vamtam.com/classes/f-ounders-start-ny/)
